Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedST,Position,Deleted,Race,Year,Engine
STR,Aston Martin,50.0,0 days 00:01:31.769000,0 days 00:00:30.626000,0 days 00:00:35.285000,0 days 00:00:25.858000,317.0,16.0,False,Miami Grand Prix,2025,Mercedes
STR,Aston Martin,51.0,0 days 00:01:32.029000,0 days 00:00:30.804000,0 days 00:00:35.360000,0 days 00:00:25.865000,318.0,16.0,False,Miami Grand Prix,2025,Mercedes
STR,Aston Martin,52.0,0 days 00:01:32.280000,0 days 00:00:30.962000,0 days 00:00:35.380000,0 days 00:00:25.938000,317.0,16.0,False,Miami Grand Prix,2025,Mercedes
STR,Aston Martin,53.0,0 days 00:01:32.266000,0 days 00:00:30.827000,0 days 00:00:35.573000,0 days 00:00:25.866000,317.0,16.0,False,Miami Grand Prix,2025,Mercedes
STR,Aston Martin,54.0,0 days 00:01:32.186000,0 days 00:00:30.798000,0 days 00:00:35.470000,0 days 00:00:25.918000,316.0,16.0,False,Miami Grand Prix,2025,Mercedes
STR,Aston Martin,55.0,0 days 00:01:32.076000,0 days 00:00:30.832000,0 days 00:00:35.344000,0 days 00:00:25.900000,318.0,16.0,False,Miami Grand Prix,2025,Mercedes
STR,Aston Martin,56.0,0 days 00:01:32.447000,0 days 00:00:30.903000,0 days 00:00:35.616000,0 days 00:00:25.928000,320.0,16.0,False,Miami Grand Prix,2025,Mercedes
TSU,Red Bull Racing,1.0,0 days 00:01:41.207000,,0 days 00:00:36.127000,0 days 00:00:26.369000,307.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,2.0,0 days 00:01:56.508000,0 days 00:00:32.103000,0 days 00:00:53.872000,0 days 00:00:30.533000,272.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,3.0,0 days 00:02:01.976000,0 days 00:00:42.639000,0 days 00:00:52.260000,0 days 00:00:27.077000,308.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,4.0,0 days 00:01:32.955000,0 days 00:00:31.511000,0 days 00:00:35.372000,0 days 00:00:26.072000,307.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,5.0,0 days 00:01:32.945000,0 days 00:00:31.408000,0 days 00:00:35.372000,0 days 00:00:26.165000,306.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,6.0,0 days 00:01:33.036000,0 days 00:00:31.403000,0 days 00:00:35.445000,0 days 00:00:26.188000,309.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,7.0,0 days 00:01:33.076000,0 days 00:00:31.509000,0 days 00:00:35.381000,0 days 00:00:26.186000,310.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,8.0,0 days 00:01:33.187000,0 days 00:00:31.606000,0 days 00:00:35.479000,0 days 00:00:26.102000,312.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,9.0,0 days 00:01:33.272000,0 days 00:00:31.673000,0 days 00:00:35.403000,0 days 00:00:26.196000,311.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,10.0,0 days 00:01:33.145000,0 days 00:00:31.513000,0 days 00:00:35.497000,0 days 00:00:26.135000,314.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,11.0,0 days 00:01:33.219000,0 days 00:00:31.689000,0 days 00:00:35.284000,0 days 00:00:26.246000,307.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,12.0,0 days 00:01:33.239000,0 days 00:00:31.587000,0 days 00:00:35.518000,0 days 00:00:26.134000,308.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,13.0,0 days 00:01:33.225000,0 days 00:00:31.659000,0 days 00:00:35.405000,0 days 00:00:26.161000,313.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,14.0,0 days 00:01:33.105000,0 days 00:00:31.561000,0 days 00:00:35.455000,0 days 00:00:26.089000,311.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,15.0,0 days 00:01:33.489000,0 days 00:00:31.669000,0 days 00:00:35.611000,0 days 00:00:26.209000,309.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,16.0,0 days 00:01:33.366000,0 days 00:00:31.553000,0 days 00:00:35.641000,0 days 00:00:26.172000,312.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,17.0,0 days 00:01:33.213000,0 days 00:00:31.513000,0 days 00:00:35.543000,0 days 00:00:26.157000,307.0,9.0,False,Miami Grand Prix,2025,Honda
TSU,Red Bull Racing,18.0,0 days 00:01:33.325000,0 days 00:00:31.456000,0 days 00:00:35.615000,0 days 00:00:26.254000,310.0,9.0,False,Miami Grand Prix,2025,Honda
